# Ionizing photon rate for instantaneous burst ; Z=0.01
# Source: Starburst99 — Leitherer et al. (1999) ; ApJS ; 123 ; 3
# DOI: 10.1086/313233
# Website: https://www.stsci.edu/science/starburst99/
# Columns: time_yr ; log_nion [s^-1] ; log_nion_2 ; log_nion_3
time_yr,log_nion,log_nion_2,log_nion_3
361110020.0,44.753,44.865,44.814
361210020.0,44.754,44.866,44.814
361310020.0,44.753,44.866,44.814
361410020.0,44.754,44.866,44.815
361510020.0,44.754,44.866,44.814
361610020.0,44.753,44.866,44.814
361710020.0,44.754,44.866,44.815
361810020.0,44.754,44.866,44.815
361910020.0,44.753,44.865,44.813
362010020.0,44.753,44.866,44.814
362110020.0,44.753,44.866,44.814
362210020.0,44.753,44.866,44.814
362310020.0,44.756,44.868,44.817
362410020.0,44.756,44.868,44.816
362510020.0,44.756,44.868,44.816
362610020.0,44.756,44.868,44.816
362710020.0,44.758,44.87,44.819
362810020.0,44.755,44.868,44.816
362910020.0,44.755,44.868,44.816
363010020.0,44.754,44.866,44.814
363110020.0,44.755,44.867,44.816
363210020.0,44.755,44.867,44.816
363310020.0,44.753,44.866,44.814
363410020.0,44.754,44.867,44.815
363510020.0,44.755,44.867,44.815
363610020.0,44.755,44.867,44.815
363710020.0,44.754,44.866,44.814
363810020.0,44.75,44.863,44.81
363910020.0,44.75,44.863,44.81
364010020.0,44.748,44.862,44.809
364110020.0,44.749,44.862,44.81
364210020.0,44.75,44.863,44.811
364310020.0,44.749,44.862,44.81
364410020.0,44.75,44.863,44.811
364510020.0,44.748,44.862,44.809
364610020.0,44.749,44.862,44.81
364710020.0,44.749,44.862,44.81
364810020.0,44.748,44.862,44.809
364910020.0,44.749,44.863,44.81
365010020.0,44.748,44.861,44.809
365110020.0,44.748,44.862,44.809
365210020.0,44.749,44.863,44.81
365310020.0,44.749,44.863,44.81
365410020.0,44.749,44.863,44.81
365510020.0,44.748,44.862,44.809
365610020.0,44.749,44.863,44.81
365710020.0,44.749,44.863,44.81
365810020.0,44.749,44.862,44.81
365910020.0,44.749,44.862,44.809
366010020.0,44.748,44.862,44.809
366110020.0,44.748,44.862,44.809
366210020.0,44.751,44.864,44.812
366310020.0,44.749,44.863,44.81
366410020.0,44.753,44.866,44.814
366510020.0,44.751,44.864,44.811
366610020.0,44.746,44.859,44.807
366710020.0,44.744,44.858,44.805
366810020.0,44.745,44.859,44.806
366910020.0,44.745,44.859,44.806
367010020.0,44.744,44.858,44.805
367110020.0,44.745,44.859,44.806
367210020.0,44.745,44.859,44.806
367310020.0,44.744,44.858,44.804
367410020.0,44.744,44.858,44.805
367510020.0,44.745,44.859,44.806
367610020.0,44.744,44.858,44.804
367710020.0,44.745,44.859,44.805
367810020.0,44.745,44.859,44.805
367910020.0,44.745,44.859,44.806
368010020.0,44.744,44.858,44.805
368110020.0,44.745,44.859,44.806
368210020.0,44.744,44.858,44.805
368310020.0,44.744,44.858,44.805
368410020.0,44.745,44.859,44.806
368510020.0,44.744,44.858,44.804
368610020.0,44.744,44.859,44.805
368710020.0,44.743,44.858,44.804
368810020.0,44.744,44.858,44.804
368910020.0,44.744,44.858,44.805
369010020.0,44.745,44.859,44.806
369110020.0,44.743,44.858,44.804
369210020.0,44.744,44.858,44.804
369310020.0,44.745,44.859,44.806
369410020.0,44.743,44.858,44.804
369510020.0,44.739,44.854,44.8
369610020.0,44.739,44.854,44.8
369710020.0,44.739,44.854,44.8
369810020.0,44.739,44.854,44.8
369910020.0,44.739,44.854,44.799
370010020.0,44.737,44.852,44.797
370110020.0,44.741,44.856,44.802
370210020.0,44.741,44.856,44.802
370310020.0,44.741,44.856,44.802
370410020.0,44.74,44.855,44.801
370510020.0,44.741,44.856,44.802
370610020.0,44.741,44.856,44.802
370710020.0,44.74,44.855,44.8
370810020.0,44.741,44.856,44.802
370910020.0,44.741,44.856,44.802
371010020.0,44.739,44.854,44.8
371110020.0,44.74,44.855,44.8
371210020.0,44.737,44.852,44.798
371310020.0,44.736,44.851,44.797
371410020.0,44.737,44.851,44.797
371510020.0,44.737,44.852,44.798
371610020.0,44.738,44.853,44.799
371710020.0,44.737,44.852,44.798
371810020.0,44.738,44.852,44.798
371910020.0,44.736,44.851,44.797
372010020.0,44.737,44.852,44.798
372110020.0,44.737,44.852,44.798
372210020.0,44.737,44.852,44.798
372310020.0,44.738,44.853,44.799
372410020.0,44.731,44.846,44.792
372510020.0,44.731,44.847,44.792
372610020.0,44.732,44.848,44.793
372710020.0,44.731,44.846,44.792
372810020.0,44.732,44.848,44.793
372910020.0,44.731,44.847,44.792
373010020.0,44.732,44.848,44.793
373110020.0,44.732,44.848,44.793
373210020.0,44.731,44.847,44.792
373310020.0,44.732,44.848,44.793
373410020.0,44.731,44.846,44.792
373510020.0,44.732,44.847,44.793
373610020.0,44.731,44.847,44.792
373710020.0,44.731,44.847,44.792
373810020.0,44.73,44.846,44.791
373910020.0,44.731,44.847,44.792
374010020.0,44.731,44.847,44.792
374110020.0,44.732,44.848,44.793
374210020.0,44.733,44.849,44.794
374310020.0,44.734,44.849,44.794
374410020.0,44.732,44.848,44.793
374510020.0,44.732,44.848,44.793
374610020.0,44.733,44.849,44.794
374710020.0,44.733,44.849,44.794
374810020.0,44.732,44.848,44.793
374910020.0,44.732,44.848,44.793
375010020.0,44.733,44.849,44.794
375110020.0,44.732,44.848,44.793
375210020.0,44.733,44.849,44.794
375310020.0,44.728,44.844,44.789
375410020.0,44.727,44.843,44.788
375510020.0,44.727,44.844,44.788
375610020.0,44.728,44.844,44.789
375710020.0,44.727,44.843,44.788
375810020.0,44.727,44.844,44.788
375910020.0,44.728,44.844,44.789
376010020.0,44.728,44.844,44.788
376110020.0,44.728,44.844,44.789
376210020.0,44.727,44.843,44.788
376310020.0,44.727,44.843,44.787
376410020.0,44.727,44.844,44.788
376510020.0,44.726,44.843,44.787
376610020.0,44.728,44.844,44.789
376710020.0,44.727,44.843,44.787
376810020.0,44.728,44.844,44.788
376910020.0,44.728,44.844,44.789
377010020.0,44.727,44.843,44.787
377110020.0,44.727,44.844,44.788
377210020.0,44.726,44.843,44.787
377310020.0,44.727,44.844,44.788
377410020.0,44.727,44.844,44.788
377510020.0,44.726,44.843,44.787
377610020.0,44.726,44.843,44.787
377710020.0,44.726,44.843,44.787
377810020.0,44.726,44.843,44.787
377910020.0,44.724,44.841,44.785
378010020.0,44.725,44.842,44.786
378110020.0,44.726,44.843,44.787
378210020.0,44.727,44.844,44.788
378310020.0,44.723,44.84,44.784
378410020.0,44.723,44.84,44.784
378510020.0,44.721,44.838,44.782
378610020.0,44.722,44.839,44.783
378710020.0,44.723,44.84,44.783
378810020.0,44.723,44.84,44.784
378910020.0,44.722,44.839,44.783
379010020.0,44.722,44.84,44.783
379110020.0,44.723,44.84,44.784
379210020.0,44.722,44.839,44.783
379310020.0,44.723,44.84,44.784
379410020.0,44.723,44.841,44.784
379510020.0,44.722,44.84,44.783
379610020.0,44.723,44.84,44.783
379710020.0,44.723,44.84,44.784
379810020.0,44.722,44.839,44.783
379910020.0,44.724,44.841,44.785
380010020.0,44.722,44.84,44.783
380110020.0,44.72,44.838,44.781
380210020.0,44.723,44.84,44.784
380310020.0,44.723,44.84,44.784
380410020.0,44.723,44.84,44.784
380510020.0,44.722,44.839,44.783
380610020.0,44.722,44.84,44.783
380710020.0,44.723,44.84,44.784
380810020.0,44.722,44.839,44.783
380910020.0,44.717,44.835,44.778
381010020.0,44.718,44.836,44.779
381110020.0,44.717,44.835,44.777
381210020.0,44.717,44.835,44.778
381310020.0,44.716,44.834,44.777
381410020.0,44.715,44.833,44.775
381510020.0,44.717,44.835,44.778
381610020.0,44.717,44.835,44.778
381710020.0,44.716,44.834,44.777
381810020.0,44.715,44.833,44.776
381910020.0,44.717,44.835,44.777
382010020.0,44.716,44.834,44.777
382110020.0,44.715,44.833,44.776
382210020.0,44.715,44.833,44.776
382310020.0,44.719,44.837,44.78
382410020.0,44.716,44.834,44.777
382510020.0,44.715,44.833,44.776
382610020.0,44.718,44.836,44.779
382710020.0,44.717,44.835,44.778
382810020.0,44.718,44.836,44.778
382910020.0,44.715,44.834,44.776
383010020.0,44.717,44.835,44.778
383110020.0,44.717,44.836,44.778
383210020.0,44.715,44.834,44.776
383310020.0,44.713,44.831,44.774
383410020.0,44.714,44.832,44.775
383510020.0,44.712,44.83,44.773
383610020.0,44.708,44.827,44.769
383710020.0,44.709,44.828,44.77
383810020.0,44.708,44.827,44.769
383910020.0,44.707,44.826,44.768
384010020.0,44.71,44.828,44.77
384110020.0,44.707,44.826,44.768
384210020.0,44.707,44.826,44.768
384310020.0,44.709,44.827,44.769
384410020.0,44.709,44.827,44.77
384510020.0,44.707,44.825,44.767
384610020.0,44.707,44.826,44.768
384710020.0,44.709,44.827,44.769
384810020.0,44.709,44.828,44.77
384910020.0,44.708,44.827,44.768
385010020.0,44.709,44.827,44.769
385110020.0,44.709,44.828,44.77
385210020.0,44.708,44.827,44.769
385310020.0,44.707,44.826,44.767
385410020.0,44.708,44.827,44.769
385510020.0,44.709,44.828,44.77
385610020.0,44.708,44.827,44.769
385710020.0,44.707,44.826,44.767
385810020.0,44.709,44.827,44.769
385910020.0,44.708,44.827,44.769
386010020.0,44.707,44.826,44.767
386110020.0,44.707,44.826,44.768
386210020.0,44.703,44.822,44.764
386310020.0,44.703,44.822,44.764
386410020.0,44.702,44.821,44.762
386510020.0,44.702,44.822,44.763
386610020.0,44.703,44.822,44.764
386710020.0,44.704,44.824,44.765
386810020.0,44.7,44.82,44.761
386910020.0,44.701,44.82,44.762
387010020.0,44.7,44.819,44.761
387110020.0,44.7,44.82,44.761
387210020.0,44.7,44.82,44.761
387310020.0,44.7,44.82,44.761
387410020.0,44.703,44.822,44.764
387510020.0,44.701,44.82,44.761
387610020.0,44.7,44.82,44.761
387710020.0,44.703,44.822,44.763
387810020.0,44.701,44.821,44.762
387910020.0,44.697,44.817,44.758
388010020.0,44.697,44.817,44.758
388110020.0,44.698,44.818,44.759
388210020.0,44.697,44.817,44.758
388310020.0,44.697,44.817,44.758
388410020.0,44.699,44.819,44.76
388510020.0,44.697,44.817,44.758
388610020.0,44.697,44.817,44.757
388710020.0,44.696,44.816,44.756
388810020.0,44.694,44.814,44.755
388910020.0,44.691,44.811,44.752
389010020.0,44.693,44.814,44.754
389110020.0,44.693,44.813,44.753
389210020.0,44.693,44.813,44.754
389310020.0,44.691,44.812,44.752
389410020.0,44.693,44.814,44.754
389510020.0,44.693,44.814,44.754
389610020.0,44.693,44.813,44.754
389710020.0,44.691,44.812,44.752
389810020.0,44.693,44.814,44.754
389910020.0,44.692,44.813,44.753
390010020.0,44.691,44.812,44.752
390110020.0,44.691,44.812,44.752
390210020.0,44.691,44.812,44.752
390310020.0,44.693,44.813,44.753
390410020.0,44.691,44.812,44.752
390510020.0,44.691,44.812,44.752
390610020.0,44.691,44.812,44.752
390710020.0,44.691,44.812,44.752
390810020.0,44.688,44.809,44.749
390910020.0,44.689,44.81,44.75
391010020.0,44.688,44.809,44.748
391110020.0,44.688,44.809,44.749
391210020.0,44.688,44.809,44.749
391310020.0,44.688,44.809,44.749
391410020.0,44.691,44.812,44.752
391510020.0,44.683,44.805,44.744
391610020.0,44.683,44.804,44.743
391710020.0,44.683,44.805,44.744
391810020.0,44.684,44.806,44.745
391910020.0,44.683,44.805,44.744
392010020.0,44.683,44.805,44.744
392110020.0,44.684,44.806,44.745
392210020.0,44.683,44.805,44.744
392310020.0,44.683,44.805,44.744
392410020.0,44.684,44.805,44.744
392510020.0,44.684,44.806,44.745
392610020.0,44.682,44.804,44.743
392710020.0,44.683,44.805,44.743
392810020.0,44.686,44.807,44.747
392910020.0,44.683,44.804,44.743
393010020.0,44.683,44.805,44.744
393110020.0,44.687,44.809,44.748
393210020.0,44.684,44.805,44.745
393310020.0,44.682,44.804,44.743
393410020.0,44.684,44.805,44.745
393510020.0,44.684,44.805,44.745
393610020.0,44.684,44.805,44.745
393710020.0,44.682,44.804,44.743
393810020.0,44.681,44.802,44.741
393910020.0,44.68,44.802,44.741
394010020.0,44.678,44.8,44.739
394110020.0,44.679,44.801,44.74
394210020.0,44.674,44.797,44.735
394310020.0,44.673,44.796,44.734
394410020.0,44.673,44.796,44.734
394510020.0,44.674,44.796,44.734
394610020.0,44.675,44.797,44.735
394710020.0,44.673,44.796,44.734
394810020.0,44.673,44.796,44.734
394910020.0,44.674,44.797,44.735
395010020.0,44.673,44.796,44.734
395110020.0,44.676,44.798,44.737
395210020.0,44.674,44.797,44.735
395310020.0,44.673,44.796,44.734
395410020.0,44.674,44.796,44.735
395510020.0,44.674,44.797,44.735
395610020.0,44.675,44.797,44.736
395710020.0,44.674,44.796,44.735
395810020.0,44.674,44.796,44.734
395910020.0,44.674,44.797,44.735
396010020.0,44.674,44.797,44.735
396110020.0,44.674,44.797,44.735
396210020.0,44.674,44.797,44.735
396310020.0,44.674,44.797,44.735
396410020.0,44.674,44.797,44.735
396510020.0,44.675,44.797,44.735
396610020.0,44.675,44.798,44.736
396710020.0,44.674,44.797,44.735
396810020.0,44.674,44.796,44.734
396910020.0,44.672,44.795,44.733
397010020.0,44.665,44.788,44.725
397110020.0,44.665,44.788,44.726
397210020.0,44.666,44.79,44.727
397310020.0,44.667,44.79,44.728
397410020.0,44.668,44.791,44.729
397510020.0,44.669,44.793,44.73
397610020.0,44.67,44.793,44.731
397710020.0,44.667,44.791,44.728
397810020.0,44.668,44.791,44.729
397910020.0,44.67,44.793,44.73
398010020.0,44.669,44.792,44.73
398110020.0,44.667,44.791,44.728
398210020.0,44.668,44.791,44.729
398310020.0,44.67,44.793,44.73
398410020.0,44.669,44.792,44.73
398510020.0,44.668,44.791,44.728
398610020.0,44.668,44.791,44.729
398710020.0,44.667,44.791,44.728
398810020.0,44.668,44.791,44.729
398910020.0,44.669,44.792,44.729
399010020.0,44.669,44.792,44.73
399110020.0,44.668,44.791,44.728
399210020.0,44.668,44.791,44.729
399310020.0,44.668,44.792,44.729
399410020.0,44.668,44.791,44.729
399510020.0,44.668,44.792,44.729
399610020.0,44.668,44.792,44.729
399710020.0,44.664,44.788,44.725
399810020.0,44.663,44.787,44.724
399910020.0,44.663,44.787,44.723
400010020.0,44.659,44.784,44.72
400110020.0,44.659,44.784,44.72
400210020.0,44.656,44.78,44.717
400310020.0,44.655,44.78,44.716
400410020.0,44.656,44.78,44.716
400510020.0,44.655,44.78,44.716
400610020.0,44.656,44.78,44.717
400710020.0,44.656,44.78,44.717
400810020.0,44.656,44.78,44.716
400910020.0,44.656,44.78,44.717
401010020.0,44.657,44.781,44.718
401110020.0,44.655,44.78,44.716
401210020.0,44.655,44.779,44.716
401310020.0,44.655,44.78,44.716
401410020.0,44.656,44.78,44.717
401510020.0,44.655,44.779,44.716
401610020.0,44.655,44.78,44.716
401710020.0,44.655,44.779,44.716
401810020.0,44.657,44.782,44.718
401910020.0,44.659,44.783,44.72
402010020.0,44.658,44.782,44.719
402110020.0,44.657,44.781,44.718
402210020.0,44.658,44.782,44.719
402310020.0,44.656,44.78,44.717
402410020.0,44.656,44.78,44.717
402510020.0,44.652,44.776,44.713
402610020.0,44.65,44.775,44.711
402710020.0,44.651,44.775,44.712
402810020.0,44.651,44.775,44.711
402910020.0,44.651,44.775,44.711
403010020.0,44.651,44.775,44.712
403110020.0,44.647,44.772,44.708
403210020.0,44.647,44.772,44.707
403310020.0,44.647,44.772,44.708
403410020.0,44.647,44.772,44.708
403510020.0,44.647,44.772,44.708
403610020.0,44.647,44.772,44.708
403710020.0,44.647,44.772,44.708
403810020.0,44.647,44.772,44.708
403910020.0,44.647,44.772,44.708
404010020.0,44.647,44.772,44.708
404110020.0,44.647,44.772,44.708
404210020.0,44.647,44.773,44.708
404310020.0,44.648,44.773,44.709
404410020.0,44.648,44.773,44.708
404510020.0,44.647,44.772,44.708
404610020.0,44.648,44.773,44.708
404710020.0,44.648,44.773,44.708
404810020.0,44.648,44.773,44.709
404910020.0,44.648,44.773,44.709
405010020.0,44.648,44.773,44.708
405110020.0,44.648,44.773,44.709
405210020.0,44.647,44.773,44.708
405310020.0,44.643,44.768,44.703
405410020.0,44.642,44.768,44.703
405510020.0,44.642,44.767,44.702
405610020.0,44.641,44.767,44.702
405710020.0,44.641,44.767,44.702
405810020.0,44.642,44.767,44.702
405910020.0,44.641,44.767,44.702
406010020.0,44.642,44.767,44.702
406110020.0,44.643,44.768,44.703
406210020.0,44.641,44.767,44.702
406310020.0,44.642,44.767,44.702
406410020.0,44.643,44.768,44.703
406510020.0,44.641,44.767,44.702
406610020.0,44.641,44.767,44.702
406710020.0,44.643,44.768,44.704
406810020.0,44.641,44.766,44.701
406910020.0,44.637,44.763,44.698
407010020.0,44.637,44.762,44.697
407110020.0,44.636,44.762,44.697
407210020.0,44.637,44.763,44.697
407310020.0,44.637,44.763,44.698
407410020.0,44.636,44.762,44.697
407510020.0,44.637,44.763,44.697
407610020.0,44.636,44.762,44.697
407710020.0,44.637,44.763,44.698
407810020.0,44.637,44.763,44.698
407910020.0,44.637,44.763,44.698
408010020.0,44.637,44.763,44.698
408110020.0,44.631,44.757,44.692
408210020.0,44.631,44.758,44.692
408310020.0,44.631,44.758,44.692
408410020.0,44.632,44.758,44.692
408510020.0,44.632,44.758,44.693
408610020.0,44.631,44.758,44.692
408710020.0,44.631,44.758,44.692
408810020.0,44.632,44.758,44.692
408910020.0,44.632,44.758,44.692
409010020.0,44.632,44.758,44.693
409110020.0,44.632,44.758,44.693
409210020.0,44.632,44.758,44.692
409310020.0,44.632,44.758,44.693
409410020.0,44.632,44.758,44.693
409510020.0,44.628,44.755,44.689
409610020.0,44.628,44.755,44.689
409710020.0,44.628,44.755,44.689
409810020.0,44.628,44.755,44.689
409910020.0,44.627,44.754,44.688
410010020.0,44.627,44.754,44.688
410110020.0,44.627,44.754,44.688
410210020.0,44.627,44.754,44.688
410310020.0,44.628,44.755,44.689
410410020.0,44.627,44.754,44.688
410510020.0,44.627,44.754,44.688
410610020.0,44.628,44.755,44.689
410710020.0,44.621,44.749,44.682
410810020.0,44.622,44.749,44.682
410910020.0,44.625,44.752,44.685
411010020.0,44.626,44.753,44.687
411110020.0,44.624,44.752,44.685
411210020.0,44.625,44.752,44.686
411310020.0,44.625,44.752,44.685
411410020.0,44.624,44.752,44.685
411510020.0,44.625,44.752,44.686
411610020.0,44.624,44.752,44.685
411710020.0,44.624,44.752,44.685
411810020.0,44.625,44.752,44.685
411910020.0,44.624,44.752,44.685
412010020.0,44.624,44.752,44.685
412110020.0,44.625,44.752,44.686
412210020.0,44.625,44.752,44.686
412310020.0,44.625,44.752,44.685
412410020.0,44.625,44.752,44.685
412510020.0,44.625,44.752,44.686
412610020.0,44.625,44.752,44.686
412710020.0,44.625,44.753,44.686
412810020.0,44.621,44.749,44.682
412910020.0,44.621,44.749,44.682
413010020.0,44.621,44.749,44.682
413110020.0,44.616,44.744,44.676
413210020.0,44.611,44.739,44.672
413310020.0,44.611,44.74,44.672
413410020.0,44.611,44.74,44.672
413510020.0,44.611,44.739,44.672
413610020.0,44.611,44.74,44.672
413710020.0,44.611,44.74,44.672
413810020.0,44.611,44.739,44.672
413910020.0,44.611,44.739,44.672
414010020.0,44.611,44.74,44.672
414110020.0,44.611,44.74,44.672
414210020.0,44.611,44.74,44.672
414310020.0,44.611,44.74,44.672
414410020.0,44.61,44.739,44.671
414510020.0,44.61,44.739,44.671
414610020.0,44.61,44.739,44.671
414710020.0,44.61,44.738,44.671
414810020.0,44.61,44.739,44.671
414910020.0,44.61,44.738,44.671
415010020.0,44.611,44.739,44.672
415110020.0,44.61,44.739,44.671
415210020.0,44.61,44.739,44.671
415310020.0,44.611,44.739,44.672
415410020.0,44.61,44.739,44.671
415510020.0,44.608,44.737,44.669
415610020.0,44.608,44.736,44.668
415710020.0,44.608,44.736,44.668
415810020.0,44.608,44.737,44.669
415910020.0,44.608,44.736,44.668
416010020.0,44.607,44.736,44.668
416110020.0,44.604,44.733,44.664
416210020.0,44.603,44.733,44.664
416310020.0,44.604,44.733,44.665
416410020.0,44.604,44.733,44.664
416510020.0,44.604,44.733,44.665
416610020.0,44.604,44.733,44.665
416710020.0,44.604,44.733,44.665
416810020.0,44.601,44.73,44.662
416910020.0,44.602,44.731,44.663
417010020.0,44.602,44.731,44.662
417110020.0,44.602,44.731,44.663
417210020.0,44.602,44.731,44.662
417310020.0,44.602,44.731,44.663
417410020.0,44.602,44.731,44.662
417510020.0,44.602,44.731,44.663
417610020.0,44.602,44.731,44.663
417710020.0,44.602,44.731,44.663
417810020.0,44.602,44.731,44.663
417910020.0,44.596,44.726,44.657
418010020.0,44.596,44.726,44.657
418110020.0,44.596,44.726,44.657
418210020.0,44.596,44.726,44.657
418310020.0,44.596,44.726,44.657
418410020.0,44.596,44.726,44.657
418510020.0,44.596,44.726,44.657
418610020.0,44.596,44.726,44.657
418710020.0,44.596,44.726,44.657
418810020.0,44.596,44.726,44.657
418910020.0,44.596,44.726,44.657
419010020.0,44.595,44.725,44.656
419110020.0,44.595,44.725,44.656
419210020.0,44.595,44.725,44.656
419310020.0,44.59,44.72,44.651
419410020.0,44.591,44.721,44.652
419510020.0,44.59,44.72,44.651
419610020.0,44.586,44.716,44.647
419710020.0,44.586,44.717,44.647
419810020.0,44.58,44.711,44.641
419910020.0,44.58,44.711,44.641
420010020.0,44.58,44.711,44.641
420110020.0,44.58,44.711,44.641
420210020.0,44.584,44.714,44.644
420310020.0,44.583,44.714,44.644
420410020.0,44.583,44.713,44.644
420510020.0,44.583,44.714,44.644
420610020.0,44.583,44.714,44.644
420710020.0,44.583,44.714,44.644
420810020.0,44.583,44.714,44.644
420910020.0,44.581,44.711,44.641
421010020.0,44.584,44.714,44.644
421110020.0,44.584,44.714,44.644
421210020.0,44.583,44.714,44.644
421310020.0,44.584,44.714,44.645
421410020.0,44.583,44.714,44.644
421510020.0,44.583,44.714,44.644
421610020.0,44.578,44.709,44.639
421710020.0,44.578,44.709,44.638
421810020.0,44.578,44.709,44.638
