# V, U, I, B, M_V
-4.417572532234986227e+01 -4.345807297228326860e+01 -4.471483367519319074e+01 -4.431819571269437574e+01 -7.623725322349862665e+00
-4.315609206784920104e+01 -4.342107691924634594e+01 -4.236086865600838536e+01 -4.399856069963816196e+01 -6.604092067849201442e+00
-4.326272029430955968e+01 -4.348911222441174118e+01 -4.247363395698094024e+01 -4.409922767225929618e+01 -6.710720294309560074e+00
-4.326914623703699903e+01 -4.349590471471266540e+01 -4.247994765180469301e+01 -4.410576243460837276e+01 -6.717146237036999423e+00
-4.327879324053883181e+01 -4.352865825172141001e+01 -4.249267022164406882e+01 -4.412041010568117372e+01 -6.726793240538832208e+00
-4.328550169398411640e+01 -4.353584336831075774e+01 -4.249926318003129211e+01 -4.412725769444759294e+01 -6.733501693984116798e+00
-4.329874453554331382e+01 -4.354994576338978618e+01 -4.251226951429338641e+01 -4.414075703028075992e+01 -6.746744535543314214e+00
-4.330862570738958084e+01 -4.356021051314917258e+01 -4.252201981631700534e+01 -4.415077265915908100e+01 -6.756625707389581237e+00
-4.332707082723174352e+01 -4.357986102757112690e+01 -4.254014728117460464e+01 -4.416957469907569589e+01 -6.775070827231743920e+00
-4.331354325127522031e+01 -4.359169618696942905e+01 -4.251433977494654926e+01 -4.415960197127023434e+01 -6.761543251275220712e+00
-4.398036687293863167e+01 -4.387605101126328577e+01 -4.325660626190214231e+01 -4.477201083196442255e+01 -7.428366872938632071e+00
