# V, U, I, B, M_V
-4.780628255603370746e+01 -4.787107704481901749e+01 -4.778367135677618194e+01 -4.847041684223881930e+01 -1.125428255603370786e+01
-4.733728035979421378e+01 -4.769846113345586502e+01 -4.718398989589370984e+01 -4.811917326556316254e+01 -1.078528035979421418e+01
-4.721733423669097363e+01 -4.754282374643545239e+01 -4.698849999638415653e+01 -4.799105552182439993e+01 -1.066533423669097402e+01
-4.710880693024336807e+01 -4.746454962956342882e+01 -4.698271510178528843e+01 -4.787193206228822362e+01 -1.055680693024336847e+01
-4.709712946958838131e+01 -4.740748930997293087e+01 -4.704230792627185309e+01 -4.784431452795898565e+01 -1.054512946958838171e+01
-4.717046032849889059e+01 -4.739869024652509211e+01 -4.700156653755818326e+01 -4.789785526788385539e+01 -1.061846032849889099e+01
-4.713329350673753027e+01 -4.732684044899586695e+01 -4.715166874512463124e+01 -4.783726418178580531e+01 -1.058129350673753066e+01
-4.708750066090334485e+01 -4.725868796046560760e+01 -4.707056528375237292e+01 -4.777049086289565594e+01 -1.053550066090334525e+01
-4.704712703514408645e+01 -4.719986208347387446e+01 -4.699868369489360020e+01 -4.771167601403174530e+01 -1.049512703514408685e+01
-4.705250684411817019e+01 -4.714729262791814079e+01 -4.708750516171802758e+01 -4.771380814369437218e+01 -1.050050684411817059e+01
-4.698983551432253591e+01 -4.705571833574808238e+01 -4.703331672281009901e+01 -4.763206936310156436e+01 -1.043783551432253631e+01
-4.692075977829814803e+01 -4.698618141539293447e+01 -4.688470200486685258e+01 -4.756863605053675315e+01 -1.036875977829814843e+01
-4.692989035648817975e+01 -4.699875015467013384e+01 -4.680353273718046125e+01 -4.762371321538558533e+01 -1.037789035648818015e+01
-4.676528808329770470e+01 -4.692046556832072213e+01 -4.654180198805737234e+01 -4.750003242479230181e+01 -1.021328808329770510e+01
-4.653111757979050367e+01 -4.668201426790244568e+01 -4.652867964006689760e+01 -4.722674157838883957e+01 -9.979117579790504067e+00
-4.648115626048060278e+01 -4.664521665250990168e+01 -4.633244095404006657e+01 -4.719608349590444618e+01 -9.929156260480603180e+00
-4.652517466091808274e+01 -4.665706746416165629e+01 -4.644082469062145435e+01 -4.721640362520819423e+01 -9.973174660918083134e+00
-4.653269230486417030e+01 -4.665415193840821217e+01 -4.632010628952336617e+01 -4.726027192021076928e+01 -9.980692304864170694e+00
-4.652571393848376147e+01 -4.658513537196974852e+01 -4.634565242833532039e+01 -4.720749349808752982e+01 -9.973713938483761865e+00
-4.651125121863464784e+01 -4.657372533120885549e+01 -4.633386367759691638e+01 -4.719431174654903316e+01 -9.959251218634648239e+00
-4.646095992179003531e+01 -4.651822594680847800e+01 -4.634604501704907875e+01 -4.714451864904952316e+01 -9.908959921790035708e+00
-4.649751073790375955e+01 -4.647565563792834098e+01 -4.643635132563979084e+01 -4.714061028713744861e+01 -9.945510737903759946e+00
